,ranges
Crossodactylus_dantei,19.11798844
Crossodactylus_dispar,47899.30067
Crossodactylus_gaudichaudii,66965.03418
Crossodactylus_grandis,2030.881066
Crossodactylus_lutzorum,24.99818526
Crossodactylus_schmidti,34012.73793
Crossodactylus_trachystomus,1794.14085
Crotaphatrema_bornmuelleri,18.0673075
Crotaphatrema_lamottei,47.00492629
Crotaphatrema_tchabalmbaboensis,39.39692125
Cruziohyla_calcarifer,59093.97175
Cruziohyla_craspedopus,1757483.617
Cryptobatrachus_boulengeri,185.8161994
Cryptobatrachus_fuhrmanni,8245.243942
Cryptobatrachus_nicefori,75.2826683
Cryptobranchus_alleganiensis,513174.382
Cryptothylax_greshoffii,1418395.804
Cryptothylax_minutus,1853.016248
Cryptotriton_adelos,61.17031011
Cryptotriton_alvarezdeltoroi,45.2483911
Cryptotriton_monzoni,3.331265447
Cryptotriton_nasalis,322.6069786
Cryptotriton_sierraminensis,28.96298629
Cryptotriton_veraepacis,62.19869471
Ctenophryne_aequatorialis,3890.620103
Ctenophryne_aterrima,186255.242
Ctenophryne_barbatula,168.7899033
Ctenophryne_carpish,3496.881241
Ctenophryne_geayi,5940721.748
Ctenophryne_minor,43.15266912
Cycloramphus_acangatan,5373.032677
Cycloramphus_asper,16815.00628
Cycloramphus_bandeirensis,45.96991069
Cycloramphus_bolitoglossus,18015.30737
Cycloramphus_boraceiensis,27485.66772
Cycloramphus_brasiliensis,10714.15005
Cycloramphus_carvalhoi,146.491051
Cycloramphus_catarinensis,22.35105928
Cycloramphus_cedrensis,350.9552323
Cycloramphus_diringshofeni,4213.523543
Cycloramphus_dubius,1272.304486
Cycloramphus_duseni,391.5210747
Cycloramphus_eleutherodactylus,117347.1611
Cycloramphus_faustoi,12.25885192
Cycloramphus_fuliginosus,110646.699
Cycloramphus_granulosus,9213.402659
Cycloramphus_izecksohni,2707.545727
Cycloramphus_jordanensis,287.5978306
Cycloramphus_juimirim,181.2430016
Cycloramphus_lutzorum,23369.35972
Cycloramphus_migueli,529.4125618
Cycloramphus_mirandaribeiroi,108.4669182
Cycloramphus_ohausi,878.3703262
Cycloramphus_organensis,13.93602352
Cycloramphus_rhyakonastes,290.580807
Cycloramphus_semipalmatus,9080.372422
Cycloramphus_stejnegeri,1055.916584
Cycloramphus_valae,4028.99369
Cynops_chenggongensis,29.53997569
Cynops_cyanurus,68255.36926
Cynops_ensicauda,2039.514164
Cynops_orientalis,593913.2468
Cynops_orphicus,3472.387211
Cynops_pyrrhogaster,286961.2863
Cynops_wolterstorffi,727.2384771
Dasypops_schirchi,9689.954976
Dendrobates_auratus,115809.5709
Dendrobates_leucomelas,831955.9427
Dendrobates_nubeculosus,9.735034263
Dendrobates_tinctorius,525076.896
Dendrobates_truncatus,65938.1145
Dendrophryniscus_berthalutzae,16555.91208
Dendrophryniscus_boulengeri,103.1166052
Dendrophryniscus_brevipollicatus,44223.94662
Dendrophryniscus_carvalhoi,480.089777
Dendrophryniscus_krausae,1.407651093
Dendrophryniscus_leucomystax,37518.31544
Dendrophryniscus_stawiarskyi,56.58077945
Dendropsophus_acreanus,1041288.788
Dendropsophus_allenorum,14343.82488
Dendropsophus_amicorum,22.92047352
Dendropsophus_anataliasiasi,555620.4659
Dendropsophus_anceps,206638.7283
Dendropsophus_aperomeus,19351.17986
Dendropsophus_araguaya,100.9670026
Dendropsophus_baileyi,82760.17045
Dendropsophus_battersbyi,31.66044006
Dendropsophus_berthalutzae,71660.73945
Dendropsophus_bifurcus,1455766.242
Dendropsophus_bipunctatus,150416.6524
Dendropsophus_bogerti,3621.738552
Dendropsophus_bokermanni,1004734.669
Dendropsophus_branneri,1128020.169
Dendropsophus_brevifrons,1596000.887
Dendropsophus_cachimbo,24.33537283
Dendropsophus_carnifex,878.5443331
Dendropsophus_cerradensis,481.6659888
Dendropsophus_coffeus,18.52037989
Dendropsophus_columbianus,15171.95933
Dendropsophus_cruzi,381119.7462
Dendropsophus_decipiens,945993.4709
Dendropsophus_delarivai,64263.58483
Dendropsophus_dutrai,4633.695676
Dendropsophus_ebraccatus,232873.7388
Dendropsophus_elegans,652484.1271
Dendropsophus_elianeae,154763.9299
Dendropsophus_garagoensis,131.7123475
Dendropsophus_gaucheri,9431.30603
Dendropsophus_giesleri,42583.77204
Dendropsophus_gryllatus,200.7923956
Dendropsophus_haddadi,47820.19501
Dendropsophus_haraldschultzi,813135.7911
Dendropsophus_jimi,57360.23953
Dendropsophus_joannae,1.613859339
Dendropsophus_juliani,3077.305377
Dendropsophus_koechlini,1203134.161
Dendropsophus_labialis,32049.44947
Dendropsophus_leali,2010386.978
Dendropsophus_leucophyllatus,5525350.604
Dendropsophus_limai,52.20998463
Dendropsophus_luteoocellatus,21265.55918
Dendropsophus_marmoratus,4845441.201
Dendropsophus_mathiassoni,76422.42641
Dendropsophus_melanargyreus,2556010.216
Dendropsophus_meridensis,747.8315363
Dendropsophus_meridianus,12344.79191
Dendropsophus_microcephalus,5570825.857
Dendropsophus_microps,296160.8376
Dendropsophus_minimus,15.62010992
Dendropsophus_minusculus,603392.5176
Dendropsophus_minutus,11045630.91
Dendropsophus_miyatai,1329683.481
Dendropsophus_nahdereri,14243.78501
Dendropsophus_nanus,8158117.775
Dendropsophus_novaisi,486.9969984
Dendropsophus_oliveirai,238166.9724
Dendropsophus_padreluna,137.9967193
Dendropsophus_parviceps,4478924.188
Dendropsophus_pauiniensis,276580.9371
Dendropsophus_pelidna,2626.15198
Dendropsophus_phlebodes,106436.7904
Dendropsophus_praestans,302.6512388
Dendropsophus_pseudomeridianus,8028.163141
Dendropsophus_reichlei,10211.87145
Dendropsophus_rhea,12.74375625
Dendropsophus_rhodopeplus,1469136.925
Dendropsophus_riveroi,2398251.69
Dendropsophus_robertmertensi,18971.75799
Dendropsophus_rossalleni,1349721.124
Dendropsophus_rubicundulus,2548747.783
Dendropsophus_ruschii,627.5962263
Dendropsophus_sanborni,1038984.143
Dendropsophus_sarayacuensis,1753775.317
Dendropsophus_sartori,7726.243694
Dendropsophus_schubarti,528536.8262
Dendropsophus_seniculus,260246.0217
Dendropsophus_soaresi,1360531.024
Dendropsophus_stingi,63.11914413
Dendropsophus_studerae,135.4166278
Dendropsophus_subocularis,38979.12259
Dendropsophus_timbeba,117338.8454
Dendropsophus_tintinnabulum,28900.21941
Dendropsophus_triangulum,2560984.438
Dendropsophus_tritaeniatus,286087.2104
Dendropsophus_virolinensis,2636.301453
Dendropsophus_walfordi,1309359.04
Dendropsophus_werneri,57489.88928
Dendropsophus_xapuriensis,117340.241
Dendropsophus_yaracuyanus,287.1233838
Dendrotriton_bromeliacius,140.3130251
Dendrotriton_chujorum,8.818743552
Dendrotriton_cuchumatanus,12.59610272
Dendrotriton_kekchiorum,19.46987707
Dendrotriton_megarhinus,40.94750559
Dendrotriton_rabbi,36.88622649
Dendrotriton_sanctibarbarus,98.64970299
Dendrotriton_xolocalcae,7.567708857
Dermatonotus_muelleri,4100292.964
Dermophis_costaricense,2905.112508
Dermophis_glandulosus,12902.15362
Dermophis_gracilior,2188.1926
Dermophis_mexicanus,72757.50029
Dermophis_oaxacae,3408.845796
Dermophis_occidentalis,6841.908264
Dermophis_parviceps,18423.83746
Desmognathus_abditus,1218.809639
Desmognathus_aeneus,48219.53734
Desmognathus_apalachicolae,20334.81269
Desmognathus_auriculatus,572600.124
Desmognathus_brimleyorum,58241.81441
Desmognathus_carolinensis,11431.49354
Desmognathus_folkertsi,33.47118641
Desmognathus_fuscus,1548634.66
Desmognathus_imitator,9603.928589
Desmognathus_marmoratus,35121.1378
Desmognathus_monticola,324005.5853
Desmognathus_ochrophaeus,292263.2972
Desmognathus_ocoee,42009.67786
Desmognathus_orestes,22135.72997
Desmognathus_quadramaculatus,84422.94384
Desmognathus_santeetlah,10751.57418
Desmognathus_welteri,21856.67967
Desmognathus_wrighti,34505.46852
Diaglena_spatulata,108154.0091
Diasporus_anthrax,156.8842015
Diasporus_diastema,109484.1258
Diasporus_gularis,57126.28593
Diasporus_hylaeformis,7513.196558
Diasporus_quidditus,68382.08514
Diasporus_tigrillo,89.54593086
Diasporus_tinker,45067.28462
Diasporus_ventrimaculatus,3.934348354
Diasporus_vocator,23566.40524
Dicamptodon_aterrimus,53295.41102
Dicamptodon_copei,25986.76611
Dicamptodon_ensatus,11292.69964
Dicamptodon_tenebrosus,169915.7828
Didynamipus_sjostedti,710.2020279
Dischidodactylus_colonnelloi,73.88464184
Dischidodactylus_duidensis,144.9185522
Discodeles_bufoniformis,25915.63005
Discodeles_guppyi,64429.88846
Discodeles_malukuna,1135.848629
Discodeles_opisthodon,12899.42842
Discodeles_vogti,1977.319542
Discoglossus_galganoi,303087.5144
Discoglossus_jeanneae,188075.5686
Discoglossus_montalentii,4140.087363
Discoglossus_pictus,221397.4929
Discoglossus_sardus,32995.84123
Discoglossus_scovazzi,181110.9976
Dryaderces_inframaculata,15.25430773
Dryaderces_pearsoni,103299.5225
Duellmanohyla_chamulae,473.4099415
Duellmanohyla_ignicolor,183.572084
Duellmanohyla_lythrodes,1335.609011
Duellmanohyla_rufioculis,17763.07104
Duellmanohyla_salvavida,325.3086712
Duellmanohyla_schmidtorum,13871.04779
Duellmanohyla_soralia,1025.134812
Duellmanohyla_uranochroa,15101.92791
Duttaphrynus_arabicus,423488.1573
Duttaphrynus_atukoralei,6841.84025
Duttaphrynus_beddomii,2306.533338
Duttaphrynus_brevirostris,221.1255209
Duttaphrynus_crocus,19.86318779
Duttaphrynus_dhufarensis,478369.0197
Duttaphrynus_dodsoni,863745.814
Duttaphrynus_himalayanus,497893.2681
Duttaphrynus_hololius,2062.032332
Duttaphrynus_kotagamai,30.31424863
Duttaphrynus_melanostictus,6924093.989
Duttaphrynus_microtympanum,6170.027703
Duttaphrynus_noellerti,389.3216152
Duttaphrynus_olivaceus,334317.6107
Duttaphrynus_parietalis,20604.57605
Duttaphrynus_scaber,725834.9688
Duttaphrynus_scorteccii,202.6635972
Duttaphrynus_silentvalleyensis,44.38742026
Duttaphrynus_stomaticus,4358721.464
Duttaphrynus_stuarti,10232.971
Duttaphrynus_sumatranus,87.62393989
Duttaphrynus_valhallae,125.4359927
Dyscophus_antongilii,4825.02389
Dyscophus_guineti,6095.224591
Dyscophus_insularis,137059.41
Echinotriton_andersoni,2284.911615
Echinotriton_chinhaiensis,51.2835127
Ecnomiohyla_echinata,32.07034222
Ecnomiohyla_fimbrimembra,1039.945757
Ecnomiohyla_miliaria,4479.560352
Ecnomiohyla_minera,155.5678289
Ecnomiohyla_miotympanum,22082.35901
Ecnomiohyla_phantasmagoria,775.5047922
Ecnomiohyla_rabborum,3.779868675
Ecnomiohyla_salvaje,51.22476668
Ecnomiohyla_thysanota,65.50485996
Ecnomiohyla_tuberculosa,321245.7738
Ecnomiohyla_valancifer,1241.706334
Edalorhina_nasuta,7992.53405
Edalorhina_perezi,1301432.134
Elachistocleis_bicolor,1572213.051
Elachistocleis_bumbameuboi,21.57188208
Elachistocleis_carvalhoi,19545.26346
Elachistocleis_erythrogaster,1297.1109
Elachistocleis_helianneae,1087406.8
Elachistocleis_matogrosso,12852.51862
Elachistocleis_ovalis,10959404.32
Elachistocleis_panamensis,144873.9037
Elachistocleis_pearsei,205051.5055
Elachistocleis_piauiensis,230640.0081
Elachistocleis_skotogaster,30.1522716
Elachistocleis_surinamensis,211469.6266
Elachistocleis_surumu,16.66124347
Eleutherodactylus_abbotti,66828.35976
Eleutherodactylus_acmonis,3751.632642
Eleutherodactylus_adelus,33.61884987
Eleutherodactylus_albipes,35.13310021
Eleutherodactylus_alcoae,3464.521266
Eleutherodactylus_alticola,52.42531616
Eleutherodactylus_amadeus,365.6678725
Eleutherodactylus_amplinympha,271.2476458
Eleutherodactylus_andrewsi,517.8045998
Eleutherodactylus_angustidigitorum,9842.066868
Eleutherodactylus_antillensis,9267.937018
Eleutherodactylus_apostates,452.811685
Eleutherodactylus_armstrongi,1039.160974
Eleutherodactylus_atkinsi,91615.00089
Eleutherodactylus_audanti,9153.247658
Eleutherodactylus_auriculatoides,4169.407022
Eleutherodactylus_auriculatus,63659.50982
Eleutherodactylus_bakeri,452.811685
Eleutherodactylus_barlagnei,375.4306293
Eleutherodactylus_bartonsmithi,43.8402966
Eleutherodactylus_bilineatus,34680.87685
Eleutherodactylus_blairhedgesi,9.558922916
Eleutherodactylus_bresslerae,14.89515109
Eleutherodactylus_brevirostris,472.4400869
Eleutherodactylus_brittoni,5438.692496
Eleutherodactylus_caribe,14.65668418
Eleutherodactylus_casparii,757.9235807
Eleutherodactylus_cavernicola,83.16736618
Eleutherodactylus_chlorophenax,452.811685
Eleutherodactylus_cochranae,4219.438345
Eleutherodactylus_cooki,173.1651186
Eleutherodactylus_coqui,8774.267552
Eleutherodactylus_corona,10.4601803
Eleutherodactylus_counouspeus,1906.257474
Eleutherodactylus_cubanus,125.7087343
Eleutherodactylus_cundalli,6292.71479
Eleutherodactylus_cuneatus,5920.930419
Eleutherodactylus_cystignathoides,27384.0973
Eleutherodactylus_darlingtoni,73.95317087
Eleutherodactylus_dennisi,218.5955071
Eleutherodactylus_dilatus,154.5503925
Eleutherodactylus_dimidiatus,41722.76365
Eleutherodactylus_diplasius,813.9802891
Eleutherodactylus_dixoni,141.6865639
Eleutherodactylus_dolomedes,10.4601803
Eleutherodactylus_eileenae,42252.9069
Eleutherodactylus_emiliae,264.3321457
Eleutherodactylus_eneidae,1758.980305
Eleutherodactylus_etheridgei,352.6545865
Eleutherodactylus_eunaster,452.811685
Eleutherodactylus_flavescens,22605.57995
Eleutherodactylus_fowleri,108.4682384
Eleutherodactylus_furcyensis,1755.153686
Eleutherodactylus_fuscus,378.2121671
Eleutherodactylus_glamyrus,155.9055703
Eleutherodactylus_glandulifer,669.7545498
Eleutherodactylus_glanduliferoides,37.8244427
Eleutherodactylus_glaphycompus,2957.810454
Eleutherodactylus_glaucoreius,722.2098267
Eleutherodactylus_goini,5204.526522
Eleutherodactylus_gossei,8528.603274
Eleutherodactylus_grabhami,2116.754643
Eleutherodactylus_grahami,833.4938144
Eleutherodactylus_grandis,45.39663653
Eleutherodactylus_greyi,2448.551319
Eleutherodactylus_griphus,164.1624697
Eleutherodactylus_gryllus,1279.551968
Eleutherodactylus_guanahacabibes,891.2034719
Eleutherodactylus_guantanamera,5869.70849
Eleutherodactylus_gundlachi,3104.684106
Eleutherodactylus_guttilatus,4202.761428
Eleutherodactylus_haitianus,1679.485905
Eleutherodactylus_hedricki,1556.543052
Eleutherodactylus_heminota,7236.881406
Eleutherodactylus_hypostenor,1636.976677
Eleutherodactylus_iberia,84.30769695
Eleutherodactylus_inoptatus,47934.82649
Eleutherodactylus_intermedius,2064.736057
Eleutherodactylus_interorbitalis,126.8659306
Eleutherodactylus_ionthus,2866.371059
Eleutherodactylus_jamaicensis,3755.102228
Eleutherodactylus_jasperi,143.1767856
Eleutherodactylus_jaumei,37.77436571
Eleutherodactylus_johnstonei,5452.951769
Eleutherodactylus_juanariveroi,4.52652514
Eleutherodactylus_jugans,1182.978259
Eleutherodactylus_junori,359.2358192
Eleutherodactylus_karlschmidti,1112.539967
Eleutherodactylus_klinikowskii,1044.459098
Eleutherodactylus_lamprotes,452.811685
Eleutherodactylus_leberi,375.8286312
Eleutherodactylus_lentus,281.0456527
Eleutherodactylus_leoncei,1797.410029
Eleutherodactylus_leprus,2031.472945
Eleutherodactylus_limbatus,3457.409915
Eleutherodactylus_locustus,506.6274894
Eleutherodactylus_longipes,6035.614441
Eleutherodactylus_lucioi,35.11181471
Eleutherodactylus_luteolus,1506.778159
Eleutherodactylus_maestrensis,52.23204509
Eleutherodactylus_mariposa,141.6530941
Eleutherodactylus_marnockii,102613.4588
Eleutherodactylus_martinicensis,4569.47566
Eleutherodactylus_maurus,996.682269
Eleutherodactylus_melacara,381.8241997
Eleutherodactylus_michaelschmidi,169.3126583
Eleutherodactylus_minutus,2419.303442
Eleutherodactylus_modestus,5056.314589
Eleutherodactylus_monensis,58.3425644
Eleutherodactylus_montanus,2327.811682
Eleutherodactylus_nitidus,120788.8399
Eleutherodactylus_nivicolimae,10.31546569
Eleutherodactylus_nortoni,2568.994072
Eleutherodactylus_notidodes,901.5898311
Eleutherodactylus_nubicola,180.8133214
Eleutherodactylus_orcutti,283.6302325
Eleutherodactylus_orientalis,18.19430873
Eleutherodactylus_oxyrhyncus,1407.33183
Eleutherodactylus_pallidus,12752.64666
Eleutherodactylus_pantoni,4214.497803
Eleutherodactylus_parabates,219.2484417
Eleutherodactylus_paralius,3005.184499
Eleutherodactylus_parapelates,602.9583774
Eleutherodactylus_patriciae,1620.43384
Eleutherodactylus_paulsoni,3746.960131
Eleutherodactylus_pentasyringos,616.5999379
Eleutherodactylus_pezopetrus,21.64401488
Eleutherodactylus_pictissimus,17485.40852
Eleutherodactylus_pinarensis,2170.159835
Eleutherodactylus_pinchoni,451.8932726
Eleutherodactylus_pipilans,53755.31329
Eleutherodactylus_pituinus,2561.770767
Eleutherodactylus_planirostris,75441.35349
Eleutherodactylus_poolei,18.44383821
Eleutherodactylus_portoricensis,2110.365206
Eleutherodactylus_principalis,513.3966928
Eleutherodactylus_probolaeus,1592.008356
Eleutherodactylus_rhodesi,84.85301634
Eleutherodactylus_richmondi,290.0277663
Eleutherodactylus_ricordii,7181.277928
Eleutherodactylus_riparius,77337.64949
Eleutherodactylus_rivularis,85.74840178
Eleutherodactylus_rogersi,680.6605622
Eleutherodactylus_ronaldi,10657.98658
Eleutherodactylus_rubrimaculatus,7659.666433
Eleutherodactylus_rufescens,4.894097588
Eleutherodactylus_rufifemoralis,888.9191885
Eleutherodactylus_ruthae,4042.01287
Eleutherodactylus_saxatilis,276.2940433
Eleutherodactylus_schmidti,12025.21648
Eleutherodactylus_schwartzi,143.0069483
Eleutherodactylus_sciagraphus,76.87602018
Eleutherodactylus_semipalmatus,1080.77442
Eleutherodactylus_simulans,7.349033187
Eleutherodactylus_sisyphodemus,36.24208072
Eleutherodactylus_sommeri,1773.421297
Eleutherodactylus_symingtoni,234.8388968
Eleutherodactylus_syristes,362.5227169
Eleutherodactylus_teretistes,48.96840766
Eleutherodactylus_tetajulia,70.95355127
Eleutherodactylus_thomasi,2634.341675
Eleutherodactylus_thorectes,40.39387878
Eleutherodactylus_toa,4195.616262
Eleutherodactylus_tonyi,19.2685384
Eleutherodactylus_turquinensis,268.9520574
Eleutherodactylus_unicolor,4.488773237
Eleutherodactylus_varians,13668.06823
Eleutherodactylus_varleyi,92012.44913
Eleutherodactylus_ventrilineatus,40.39387878
Eleutherodactylus_verrucipes,3240.570476
Eleutherodactylus_verruculatus,833.881435
Eleutherodactylus_warreni,178.6729015
Eleutherodactylus_weinlandi,29223.49103
Eleutherodactylus_wetmorei,14886.58529
Eleutherodactylus_wightmanae,178.0256892
Eleutherodactylus_zeus,2490.151489
Eleutherodactylus_zugi,2831.17519
Engystomops_coloradorum,1183.554716
Engystomops_freibergi,2403428.818
Engystomops_guayaco,7278.525125
Engystomops_montubio,15559.65727
Engystomops_petersi,400158.3776
Engystomops_pustulatus,24440.21941
Engystomops_pustulosus,894866.5196
Engystomops_randi,5012.340601
Ensatina_eschscholtzii,325430.3773
Epicrionops_bicolor,56152.59338
Epicrionops_columbianus,420.1771692
Epicrionops_marmoratus,302.8662959
Epicrionops_niger,67406.41464
Epicrionops_parkeri,873.452902
Epicrionops_peruvianus,92.79030793
Epicrionops_petersi,34195.25928
Epidalea_calamita,2237320.362
Epipedobates_anthonyi,18556.09165
Epipedobates_boulengeri,53879.20005
Epipedobates_espinosai,11.03538545
Epipedobates_machalilla,28738.95633
Epipedobates_narinensis,24.57001947
Epipedobates_tricolor,1907.574015
Ericabatrachus_baleensis,0.955013473
Espadarana_andina,34168.62012
Espadarana_audax,866.313102
Espadarana_callistomma,793.3643059
Espadarana_durrellorum,5489.908448
Espadarana_fernandoi,37.17878456
Espadarana_prosoblepon,307712.2048
Euparkerella_brasiliensis,9584.723459
Euparkerella_cochranae,5561.563027
Euparkerella_robusta,75.51786499
Euparkerella_tridactyla,4.809202181
Eupemphix_nattereri,2307192.563
Euphlyctis_cyanophlyctis,4439313.994
Euphlyctis_ehrenbergii,192224.0695
Euphlyctis_ghoshi,287.2802626
Euphlyctis_hexadactylus,1477319.911
Euproctus_montanus,7955.867678
Euproctus_platycephalus,2028.913679
Eupsophus_calcaratus,157384.5022
Eupsophus_contulmoensis,4399.197602
Eupsophus_emiliopugini,63453.2988
Eupsophus_insularis,53.04039873
Eupsophus_migueli,66.33197858
Eupsophus_nahuelbutensis,2722.524323
Eupsophus_queulensis,12.01868376
Eupsophus_roseus,19060.41416
Eupsophus_septentrionalis,232.8930114
Eupsophus_vertebralis,24518.02043
Eurycea_bislineata,1198563.171
Eurycea_chisholmensis,59.70189189
Eurycea_cirrigera,1153853.698
Eurycea_guttolineata,738307.9631
Eurycea_junaluska,6889.881254
Eurycea_latitans,7736.254251
Eurycea_longicauda,848915.5498
Eurycea_lucifuga,449637.8416
Eurycea_multiplicata,136462.3873
Eurycea_nana,50.26392804
Eurycea_naufragia,51.59347584
Eurycea_neotenes,37.82573099
Eurycea_pterophila,318.8184178
Eurycea_quadridigitata,743357.9623
Eurycea_rathbuni,56.6919695
Eurycea_robusta,18.07814717
Eurycea_sosorum,25.9151628
Eurycea_spelaea,112964.724
Eurycea_tonkawae,820.1302162
Eurycea_tridentifera,244.1312619
Eurycea_troglodytes,3462.413553
Eurycea_tynerensis,22703.78425
Eurycea_wallacei,81.29779444
Eurycea_waterlooensis,5.40679234
Eurycea_wilderae,76393.00577
Excidobates_captivus,9064.623224
Excidobates_mysteriosus,147.2540187
Exerodonta_abdivita,15.59000338
Exerodonta_bivocata,464.4806799
Exerodonta_catracha,802.2830839
Exerodonta_chimalapa,251.1821979
Exerodonta_juanitae,2682.387866
Exerodonta_melanomma,1328.465769
Exerodonta_perkinsi,33.3502511
Exerodonta_pinorum,1086.64655
Exerodonta_smaragdina,162817.1761
Exerodonta_sumichrasti,63394.43344
Exerodonta_xera,6116.836422
Feihyla_hansenae,49.32128379
Feihyla_kajau,123910.3751
Feihyla_palpebralis,16919.19247
Feihyla_vittata,1279274.386
Fejervarya_andamanensis,101.5702866
Fejervarya_cancrivora,1342960.132
Fejervarya_iskandari,600.0404226
Fejervarya_limnocharis,8896740.71
Fejervarya_moodiei,4.487317879
Fejervarya_multistriata,138.2149173
Fejervarya_nicobariensis,411.7791038
Fejervarya_orissaensis,96536.9875
Fejervarya_pulla,289.2189756
Fejervarya_raja,2441.152378
Fejervarya_triora,15.45497802
Fejervarya_verruculosa,42748.73211
Fejervarya_vittigera,288730.3473
Flectonotus_fissilis,52486.6669
Flectonotus_fitzgeraldi,2719.655446
Flectonotus_goeldii,163456.847
Flectonotus_ohausi,44738.67399
Flectonotus_pygmaeus,39189.06568
Fritziana_fissilis,52486.6669
Fritziana_goeldii,163456.847
Fritziana_ohausi,44738.67399
Frostius_erythrophthalmus,15174.51691
Frostius_pernambucensis,71272.81783
Gastrophryne_carolinensis,1575528.628
Gastrophryne_elegans,158166.5592
Gastrophryne_olivacea,1708903.069
Gastrophryne_pictiventris,22014.75223
Gastrophryne_usta,211031.1487
Gastrophrynoides_borneensis,15865.47249
Gastrotheca_abdita,149.2981709
Gastrotheca_aguaruna,2208.528038
Gastrotheca_albolineata,30302.53747
Gastrotheca_andaquiensis,9928.481764
Gastrotheca_angustifrons,2178.576651
Gastrotheca_antomia,3828.100926
Gastrotheca_antoniiochoai,94.38101073
Gastrotheca_aratia,334.7020191
Gastrotheca_argenteovirens,4167.165004
Gastrotheca_atympana,41.67464959
Gastrotheca_aureomaculata,1186.519062
Gastrotheca_bufona,1671.398053
Gastrotheca_carinaceps,256.015029
Gastrotheca_christiani,1517.218523
Gastrotheca_chrysosticta,2992.527
Gastrotheca_cornuta,88182.34175
Gastrotheca_dendronastes,3335.267673
Gastrotheca_dunni,2086.573278
Gastrotheca_ernestoi,5890.344472
Gastrotheca_espeletia,818.1965907
Gastrotheca_excubitor,12628.33278
Gastrotheca_fissipes,181153.7381
Gastrotheca_flamma,12.77534969
Gastrotheca_fulvorufa,8420.987267
Gastrotheca_galeata,315.0532047
Gastrotheca_gracilis,4745.863103
Gastrotheca_griswoldi,6712.531664
Gastrotheca_guentheri,13468.61259
Gastrotheca_helenae,455.2371202
Gastrotheca_lateonota,150.1472029
Gastrotheca_lauzuricae,193.0213248
Gastrotheca_litonedis,1706.917191
Gastrotheca_longipes,77984.71193
Gastrotheca_marsupiata,255799.3741
Gastrotheca_microdiscus,149104.3319
Gastrotheca_monticola,30967.49048
Gastrotheca_nicefori,108360.6049
Gastrotheca_ochoai,5287.861748
Gastrotheca_orophylax,2472.204665
Gastrotheca_ossilaginis,9.656797096
Gastrotheca_ovifera,2488.30302
Gastrotheca_pacchamama,55.67214884
Gastrotheca_peruana,26305.05689
Gastrotheca_phalarosa,9.729376188
Gastrotheca_piperata,66.05297403
Gastrotheca_plumbea,8207.095343
Gastrotheca_pseustes,12341.07196
Gastrotheca_psychrophila,62.96417127
Gastrotheca_rebeccae,91.84844912
Gastrotheca_riobambae,7396.433439
Gastrotheca_ruizi,120.308572
Gastrotheca_splendens,37.41079913
Gastrotheca_stictopleura,131.3967948
Gastrotheca_testudinea,192576.5337
Gastrotheca_trachyceps,86.50054715
Gastrotheca_walkeri,518.0959905
Gastrotheca_weinlandii,25927.33233
Gastrotheca_williamsoni,87.39663699
Gastrotheca_zeugocystis,29.0478682
Gegeneophis_carnosus,1639.399277
Gegeneophis_danieli,40.11808993
Gegeneophis_goaensis,16.05349163
Gegeneophis_krishni,22.08080564
Gegeneophis_madhavai,9.532815773
Gegeneophis_mhadeiensis,20.93271907
Gegeneophis_nadkarnii,9.431614351
Gegeneophis_ramaswamii,4403.520463
Gegeneophis_seshachari,22.19384786
Genyophryne_thomsoni,28408.68618
Geobatrachus_walkeri,478.407096
Geocrinia_alba,195.2548417
Geocrinia_laevis,77331.96274
Geocrinia_leai,32299.58447
Geocrinia_lutea,211.1598567
Geocrinia_rosea,2251.414921
Geocrinia_victoriana,115134.8308
Geocrinia_vitellina,16.50196221
Geotrypetes_angeli,231.0442803
Geotrypetes_pseudoangeli,224.9825432
Geotrypetes_seraphini,1018206.615
Gephyromantis_ambohitra,1124.982095
Gephyromantis_asper,41415.68245
Gephyromantis_azzurrae,7.78640596
Gephyromantis_blanci,18179.13217
Gephyromantis_boulengeri,27309.94094
Gephyromantis_cornutus,9606.035547
Gephyromantis_corvus,1056.726469
Gephyromantis_decaryi,15867.52809
Gephyromantis_eiselti,1993.945646
Gephyromantis_enki,1289.139745
Gephyromantis_granulatus,14330.42256
Gephyromantis_horridus,2951.574878
Gephyromantis_klemmeri,3141.59379
Gephyromantis_leucocephalus,10789.75324
Gephyromantis_leucomaculatus,19420.57811
Gephyromantis_luteus,64230.40307
Gephyromantis_malagasius,62053.08735
Gephyromantis_moseri,29658.14744
Gephyromantis_plicifer,17329.07877
Gephyromantis_pseudoasper,21165.56891
Gephyromantis_redimitus,51885.40653
Gephyromantis_rivicola,8412.940693
Gephyromantis_runewsweeki,25.26185128
Gephyromantis_salegy,2249.549955
Gephyromantis_schilfi,25.36249904
Gephyromantis_sculpturatus,14668.89924
Gephyromantis_silvanus,830.065779
Gephyromantis_spiniferus,24254.54932
Gephyromantis_striatus,4563.495346
Gephyromantis_tandroka,10105.0828
Gephyromantis_thelenae,852.0906608
Gephyromantis_tschenki,3977.583302
Gephyromantis_ventrimaculatus,32194.92935
Gephyromantis_webbi,1533.162557
Gephyromantis_zavona,701.5142192
Ghatixalus_asterops,3618.93684
Ghatixalus_variabilis,1398.554003
Ghatophryne_ornata,609.0217203
Ghatophryne_rubigina,1895.31499
